,代码,名称,行业,质押比例(%),质押股数(万股),质押市值(亿元),质押笔数,无限售股质押数(股),限售股质押数(股),近年来涨跌幅(%),日期
1120,600439,瑞贝卡,工艺商品,15.9,18000.01,61920.0344,2,18000.01,0,10.50022737,2019-09-12T00:00:00
1121,600438,通威股份,农牧饲渔,40.13,155780.28,2355397.8336,37,82626.53,73153.75,140.25825447,2019-09-12T00:00:00
1122,600429,三元股份,食品饮料,0,0.75,4.395,3,0.75,0,12.82533787,2019-09-12T00:00:00
1123,600428,中远海特,港口水运,0,3.48,13.2588,11,3.48,0,12.72189344,2019-09-12T00:00:00
1124,600426,华鲁恒升,化肥行业,0,2.61,43.4304,3,2.61,0,15.92070533,2019-09-12T00:00:00
1125,600423,*ST柳化,化肥行业,2.16,1726,5281.56,1,1726,0,-31.23595385,2019-09-12T00:00:00
1126,600380,健康元,医药制造,11.31,21928.78,213367.0294,46,21928.78,0,16.99922395,2019-09-12T00:00:00
1127,600375,华菱星马,专用设备,2.78,1544.6,8062.812,3,1544.6,0,25.78313249,2019-09-12T00:00:00
1128,600370,三房巷,纺织服装,54.72,43622.99,134358.8092,4,43622.99,0,11.49480186,2019-09-12T00:00:00
1129,600368,五洲交通,高速公路,0,1.77,9.027,2,1.77,0,55.52884057,2019-09-12T00:00:00
1130,600372,中航电子,航天航空,0,0.13,2.0202,2,0.13,0,12.81296039,2019-09-12T00:00:00
1131,600369,西南证券,券商信托,3.03,17090.52,84598.074,7,17090.52,0,42.37563825,2019-09-12T00:00:00
1132,600373,中文传媒,文化传媒,0.64,883.22,11773.3226,10,883.22,0,33.548636,2019-09-12T00:00:00
1133,600365,通葡股份,酿酒行业,21.31,8525.49,42797.9598,10,8525.49,0,17.01631698,2019-09-12T00:00:00
1134,600363,联创光电,电子元件,21.06,9340,122260.6,9,9340,0,49.41110913,2019-09-12T00:00:00
1135,600362,江西铜业,有色金属,0,4.55,68.4775,15,4.55,0,9.96307197,2019-09-12T00:00:00
1136,600361,华联综超,商业百货,41.15,27397.9,107673.747,5,27397.9,0,7.21503066,2019-09-12T00:00:00
1137,600367,红星发展,化工行业,0.01,3.21,25.9047,4,3.21,0,1.82126828,2019-09-12T00:00:00
1138,600358,国旅联合,旅游酒店,29.02,14655.18,60525.8934,13,14655.18,0,-1.19617225,2019-09-12T00:00:00
1139,300369,绿盟科技,软件服务,20.66,16545.4,296162.66,5,16545.4,0,86.57167309,2019-09-12T00:00:00
1140,300368,汇金股份,专用设备,43.23,22998.39,190196.6853,16,22998.39,0,39.93231809,2019-09-12T00:00:00
1141,300367,东方网力,安防设备,27.01,32300.65,204140.108,125,32300.65,0,-2.80719634,2019-09-12T00:00:00
1142,300366,创意信息,电子信息,29.5,15506.59,193522.2432,48,14852.59,654,55.61097257,2019-09-12T00:00:00
1143,300365,恒华科技,软件服务,32.19,19504.34,285153.4508,7,19504.34,0,-7.58464666,2019-09-12T00:00:00
1144,300364,中文在线,文化传媒,13.81,10662.76,44996.8472,23,726.47,9936.29,-35.07692266,2019-09-12T00:00:00
1145,300362,天翔环境,机械行业,35.1,15337.42,55214.712,23,12120.59,3216.83,-62.73291925,2019-09-12T00:00:00
1146,300363,博腾股份,医药制造,31.66,17183.88,253462.23,97,17183.88,0,68.48034399,2019-09-12T00:00:00
1147,300358,楚天科技,医疗行业,33.75,15791.04,115432.5024,30,15791.04,0,-23.81064638,2019-09-12T00:00:00
1148,300357,我武生物,医药制造,5.07,2655.05,94094.972,5,2655.05,0,49.95374298,2019-09-12T00:00:00
1149,300356,光一科技,输配电气,32.24,13254.88,87614.7568,31,13254.88,0,28.8499025,2019-09-12T00:00:00
1150,300360,炬华科技,仪器仪表,0.91,371.32,3271.3292,14,171.94,199.38,23.09674431,2019-09-12T00:00:00
1151,300359,全通教育,文教休闲,36.05,22864.71,138331.4955,39,22864.71,0,-18.13261163,2019-09-12T00:00:00
1152,300353,东土科技,通讯行业,30.74,15708.87,267679.1448,51,15397.01,311.86,50.32015738,2019-09-12T00:00:00
1153,300352,北信源,软件服务,20.91,30320.59,220733.8952,13,30320.59,0,86.00674645,2019-09-12T00:00:00
1154,300351,永贵电器,交运设备,2.14,819.97,8060.3051,8,164.9,655.07,2.71682339,2019-09-12T00:00:00
1155,300355,蒙草生态,环保工程,14.4,23100.14,86856.5264,46,23100.14,0,-25.8905222,2019-09-12T00:00:00
1156,300354,东华测试,仪器仪表,9.04,1250,17237.5,3,1250,0,52.78130242,2019-09-12T00:00:00
1157,300348,长亮科技,软件服务,9.45,4551.68,87073.6384,12,4551.68,0,2.49113066,2019-09-12T00:00:00
1158,300347,泰格医药,医药制造,4.04,3028.89,181339.6443,7,3028.89,0,72.71226749,2019-09-12T00:00:00
1159,300346,南大光电,材料行业,17.82,7252.69,102770.6173,9,7252.69,0,97.99139541,2019-09-12T00:00:00
1160,300350,华鹏飞,交运物流,38.2,18210.59,140039.4371,22,15159.28,3051.31,37.32142857,2019-09-12T00:00:00
1161,300349,金卡智能,仪器仪表,12.37,5306.72,86181.1328,6,5306.72,0,-2.32043311,2019-09-12T00:00:00
1162,300342,天银机电,家电行业,28.46,12290.84,129299.6368,14,12213.34,77.5,-12.38553801,2019-09-12T00:00:00
1163,300341,麦克奥迪,输配电气,0,0.25,1.365,1,0.25,0,18.21315779,2019-09-12T00:00:00
1164,300345,红宇新材,金属制品,26.17,11550.72,92867.7888,2,11550.72,0,80.67415723,2019-09-12T00:00:00
1165,300344,太空智造,软件服务,47.86,23741.99,106601.5351,7,23741.99,0,-8.07217897,2019-09-12T00:00:00
1166,300343,联创股份,电子信息,33.82,39949.42,138624.4874,42,32236.59,7712.83,-21.76418821,2019-09-12T00:00:00
1167,300338,开元股份,文教休闲,28.6,9818.47,118312.5635,53,4705.55,5112.92,37.22319488,2019-09-12T00:00:00
1168,300337,银邦股份,材料行业,30.19,24814.7,92558.831,2,24814.7,0,-41.07424962,2019-09-12T00:00:00
1169,300336,新文化,文化传媒,21.92,17673.47,73344.9005,18,13901.1,3772.37,-8.18584069,2019-09-12T00:00:00
1170,300340,科恒股份,材料行业,29.91,6344.5,97134.295,98,4228.25,2116.25,18.29038191,2019-09-12T00:00:00
1171,300339,润和软件,软件服务,16.28,12968.52,226689.7296,16,12968.52,0,50.04291844,2019-09-12T00:00:00
1172,300332,天壕环境,环保工程,30.9,27202.21,125130.166,21,19099.02,8103.19,2.93314245,2019-09-12T00:00:00
1173,300331,苏大维格,材料行业,25.77,5825.73,151294.2081,15,4784.06,1041.67,116.28512136,2019-09-12T00:00:00
1174,300335,迪森股份,环保工程,2.19,793.62,4880.763,19,793.62,0,-13.52808681,2019-09-12T00:00:00
1175,300334,津膜科技,环保工程,1.2,362.68,2709.2196,5,0.68,362,2.46913581,2019-09-12T00:00:00
1176,300333,兆日科技,电子信息,7.39,2482,29262.78,3,2482,0,51.42944103,2019-09-12T00:00:00
1177,300326,凯利泰,医疗行业,10.88,7869.12,97498.3968,25,7869.12,0,23.83104304,2019-09-12T00:00:00
1178,300324,旋极信息,软件服务,41.55,71077.81,432153.0848,98,63427.8,7650.01,-35.93256059,2019-09-12T00:00:00
1179,300325,德威新材,材料行业,43.31,43561.17,196460.8767,17,43561.17,0,40.93750003,2019-09-12T00:00:00
1180,300328,宜安科技,金属制品,31.96,14712.13,231127.5623,18,14712.13,0,142.34531031,2019-09-12T00:00:00
1181,300327,中颖电子,电子元件,0.03,7.55,218.195,20,7.55,0,49.71504434,2019-09-12T00:00:00
1182,300321,同大股份,塑胶制品,28.97,2572.13,39533.6381,11,2572.13,0,17.07976741,2019-09-12T00:00:00
1183,300320,海达股份,塑胶制品,0.03,18.93,88.2138,26,18.93,0,-8.84420129,2019-09-12T00:00:00
1184,300319,麦捷科技,电子元件,6.39,4440.3,33879.489,12,4440.3,0,41.55844155,2019-09-12T00:00:00
1185,300323,华灿光电,电子元件,21.17,23258.24,140944.9344,69,23258.24,0,-40.56482275,2019-09-12T00:00:00
1186,300322,硕贝德,通讯行业,13.32,5419.73,112188.411,12,5419.73,0,106.66541307,2019-09-12T00:00:00
1187,300314,戴维医疗,医疗行业,0,0.82,7.3472,3,0.82,0,-3.73834589,2019-09-12T00:00:00
1188,300318,博晖创新,医疗行业,27.39,22373.99,91957.0989,10,22373.99,0,-7.84753365,2019-09-12T00:00:00
1189,300317,珈伟新能,电子元件,68.45,57476.77,288533.3854,39,53206.39,4270.38,-18.37398466,2019-09-12T00:00:00
1190,300316,晶盛机电,机械行业,0,0.96,13.4592,25,0.96,0,6.42367945,2019-09-12T00:00:00
1191,002495,佳隆股份,食品饮料,0,0.49,1.5239,1,0.49,0,11.8705036,2019-09-12T00:00:00
1192,002489,浙江永强,木业家具,25.39,55236.3,197745.954,34,55236.3,0,26.46114301,2019-09-12T00:00:00
1193,002488,金固股份,汽车行业,33.61,33987.96,262387.0512,24,33987.96,0,19.44587254,2019-09-12T00:00:00
1194,002492,恒基达鑫,交运物流,3.98,1610.59,7763.0438,7,1610.59,0,-12.3566568,2019-09-12T00:00:00
1195,002491,通鼎互联,通讯行业,39.62,49979.28,380342.3208,74,48122.42,1856.86,-11.03367991,2019-09-12T00:00:00
1196,002490,山东墨龙,机械行业,43.49,23561.7,101786.544,2,23561.7,0,0.93457946,2019-09-12T00:00:00
1197,002483,润邦股份,机械行业,21.72,14602.53,66587.5368,7,14602.53,0,14.18374417,2019-09-12T00:00:00
1198,002485,希努尔,纺织服装,68.5,37266.2,264962.682,7,37266.2,0,-49.85875613,2019-09-12T00:00:00
1199,002484,江海股份,电子元件,7.99,6516.98,46205.3882,25,6516.98,0,30.55386676,2019-09-12T00:00:00
1200,002493,荣盛石化,化纤行业,0.9,5671.08,64536.8904,1,5671.08,0,5.7881933,2019-09-12T00:00:00
1201,002487,大金重工,金属制品,2.85,1582.01,7372.1666,15,1582.01,0,26.24510174,2019-09-12T00:00:00
1202,002497,雅化集团,化工行业,0.08,77.43,510.2637,32,77.43,0,-15.16162308,2019-09-12T00:00:00
1203,002486,嘉麟杰,纺织服装,18.88,15706.26,80887.239,10,15706.26,0,65.59485533,2019-09-12T00:00:00
1204,002481,双塔食品,食品饮料,35.42,44037.28,374316.88,43,44037.28,0,167.2955975,2019-09-12T00:00:00
1205,002479,富春环保,环保工程,0.9,806.05,6633.7915,5,806.05,0,72.0286299,2019-09-12T00:00:00
1206,002482,广田集团,装修装饰,13.11,20160.15,102816.765,8,19638.46,521.69,-11.37890977,2019-09-12T00:00:00
1207,002480,新筑股份,机械行业,10.46,6850.13,29935.0681,7,6850.13,0,-31.07255519,2019-09-12T00:00:00
1208,002478,常宝股份,钢铁行业,19.48,18702.64,116517.4472,4,5364.64,13338,9.84178692,2019-09-12T00:00:00
1209,002476,宝莫股份,化工行业,0,0.4,2.516,1,0.4,0,47.30679154,2019-09-12T00:00:00
1210,002474,榕基软件,软件服务,15.76,9805.19,85501.2568,11,9805.19,0,14.71900249,2019-09-12T00:00:00
1211,002477,雏鹰退,农牧饲渔,49.47,155104.49,29469.8531,47,155104.49,0,-94.22492442,2019-09-12T00:00:00
1212,002475,立讯精密,电子元件,24.07,128771.5,3203834.92,8,128771.5,0,99.58424275,2019-09-12T00:00:00
1213,002473,圣莱达,家电行业,16.34,2614.63,22067.4772,4,2614.63,0,42.80879747,2019-09-12T00:00:00
1214,002470,金正大,化肥行业,52.8,173506.45,619418.0265,24,173506.45,0,-41.57119477,2019-09-12T00:00:00
1215,002471,中超控股,输配电气,37.74,47860.14,148366.434,8,47860.14,0,6.53172962,2019-09-12T00:00:00
1216,002469,三维工程,工程建设,0,0.31,1.3051,2,0.31,0,3.59505422,2019-09-12T00:00:00
1217,002468,申通快递,交运物流,63.67,97471.11,2324685.9735,20,4360.57,93110.54,54.6400065,2019-09-12T00:00:00
1218,002472,双环传动,机械行业,19.09,13104.18,70369.4466,33,13104.18,0,-22.67279801,2019-09-12T00:00:00
1219,002463,沪电股份,电子元件,0,7.87,205.407,6,7.87,0,309.75001277,2019-09-12T00:00:00
1220,002467,二六三,电信运营,0,0.85,5.406,1,0.85,0,95.76499742,2019-09-12T00:00:00
1221,002466,天齐锂业,化工行业,8.42,9618.23,238532.104,339,9618.23,0,-27.92012024,2019-09-12T00:00:00
1222,002465,海格通信,通讯行业,2.05,4719.13,50258.7345,21,4719.13,0,20.59369817,2019-09-12T00:00:00
1223,002464,众应互联,软件服务,37.49,19560.39,154527.081,18,19560.39,0,6.63130051,2019-09-12T00:00:00
1224,002461,珠江啤酒,酿酒行业,0,0.01,0.0627,1,0.01,0,43.61332877,2019-09-12T00:00:00
1225,002459,天业通联,机械行业,28.56,11102.57,144888.5385,10,11102.57,0,8.38870433,2019-09-12T00:00:00
1226,002458,益生股份,农牧饲渔,18.95,10913.55,278077.254,19,10913.55,0,157.87197141,2019-09-12T00:00:00
1227,002462,嘉事堂,医药制造,0.01,2.73,45.2907,8,2.73,0,-0.5818542,2019-09-12T00:00:00
1228,002460,赣锋锂业,有色金属,17.72,19359.91,435017.1777,176,19359.91,0,-17.29597568,2019-09-12T00:00:00
1229,002456,欧菲光,电子元件,27.38,74277.83,820027.2432,69,74277.83,0,-20.51835813,2019-09-12T00:00:00
1230,002453,华软科技,软件服务,25.45,14540,94800.8,12,14540,0,38.13559324,2019-09-12T00:00:00
1231,002452,长高集团,输配电气,0,1.13,4.9042,2,1.13,0,16.3538874,2019-09-12T00:00:00
1232,002457,青龙管业,水泥建材,16.86,5647.11,46588.6575,16,5647.11,0,8.71924047,2019-09-12T00:00:00
1233,002455,百川股份,化工行业,22.06,11402.5,77194.925,24,11402.5,0,35.12045747,2019-09-12T00:00:00
1234,002451,摩恩电气,输配电气,25.67,11274.2,120972.166,19,11274.2,0,52.1985816,2019-09-12T00:00:00
1235,002450,*ST康得,材料行业,32.58,115372.31,406110.5312,50,85960.55,29411.76,-79.30628951,2019-09-12T00:00:00
1236,002448,中原内配,汽车行业,18.44,11202.6,60830.118,48,11202.6,0,-10.09907183,2019-09-12T00:00:00
1237,002447,晨鑫科技,软件服务,6.82,9738.91,33794.0177,13,9738.91,0,0.28901734,2019-09-12T00:00:00
1238,002449,国星光电,电子元件,6.86,4242.35,50993.047,3,4242.35,0,8.40135695,2019-09-12T00:00:00
1239,002446,盛路通信,通讯行业,20.83,18662.26,191661.4102,31,18662.26,0,52.23916024,2019-09-12T00:00:00
1240,002445,ST中南,机械行业,35.04,49372.68,74059.02,28,49372.68,0,-69.63562721,2019-09-12T00:00:00
1241,002443,金洲管道,金属制品,0,1.05,7.5915,3,1.05,0,8.26866599,2019-09-12T00:00:00
1242,002440,闰土股份,化工行业,0.12,136,1694.56,1,136,0,20.88997595,2019-09-12T00:00:00
1243,002444,巨星科技,金属制品,0,1.16,13.7692,7,1.16,0,17.99204772,2019-09-12T00:00:00
1244,002016,世荣兆业,房地产,12.24,9900,83754,2,9900,0,-3.96834116,2019-09-12T00:00:00
1245,002013,中航机电,航天航空,0.59,2133.31,15082.5017,2,2133.31,0,-17.25136654,2019-09-12T00:00:00
1246,002011,盾安环境,机械行业,39.19,35944.74,186912.648,9,35944.74,0,-18.74999999,2019-09-12T00:00:00
1247,002010,传化智联,交运物流,0,3.51,28.9575,10,3.51,0,-9.10214125,2019-09-12T00:00:00
1248,002009,天奇股份,机械行业,27.7,10263.43,88676.0352,29,10263.43,0,-3.45198372,2019-09-12T00:00:00
1249,002008,大族激光,机械行业,23.79,25386.07,850179.4843,36,25386.07,0,-15.71968699,2019-09-12T00:00:00
1250,002007,华兰生物,医药制造,1.47,2066.91,68332.0446,13,2066.91,0,43.13644508,2019-09-12T00:00:00
1251,002003,伟星股份,纺织服装,16.89,12803.33,80917.0456,5,12803.33,0,-10.21516739,2019-09-12T00:00:00
1252,002002,鸿达兴业,化工行业,45.97,119014.3,587930.642,66,115734.3,3280,66.71221538,2019-09-12T00:00:00
1253,002006,精功科技,机械行业,37.92,17260.48,83885.9328,12,17260.48,0,-17.34693876,2019-09-12T00:00:00
1254,002005,*ST德豪,家电行业,16.99,29976.26,43165.8144,11,25274.51,4701.75,-53.24675213,2019-09-12T00:00:00
1255,002004,华邦健康,农药兽药,20,39606.92,195658.1848,32,39606.92,0,5.64306086,2019-09-12T00:00:00
1256,001965,招商公路,高速公路,0,10.31,84.0265,5,10.31,0,3.74204412,2019-09-12T00:00:00
1257,001896,豫能控股,电力行业,0.01,8.3,32.702,4,8.3,0,18.67469901,2019-09-12T00:00:00
1258,001872,招商港口,港口水运,0,0.26,4.6774,1,0.26,0,2.30509781,2019-09-12T00:00:00
1259,002001,新和成,医药制造,0.56,1199.6,26895.032,6,1199.6,0,61.85657339,2019-09-12T00:00:00
1260,001979,招商蛇口,房地产,13.79,109152.55,2219071.3415,2,109152.55,0,24.27181526,2019-09-12T00:00:00
1261,000999,华润三九,医药制造,0,0.04,1.2408,1,0.04,0,23.12518659,2019-09-12T00:00:00
1262,000998,隆平高科,农牧饲渔,5.16,6797.06,88565.6918,38,6796.06,1,-16.45081112,2019-09-12T00:00:00
1263,000997,新大陆,电子信息,10.36,10821.94,196201.7722,66,10821.94,0,33.83384837,2019-09-12T00:00:00
1264,000996,中国中期,汽车行业,11.13,3841.32,52280.3652,7,3841.32,0,51.39043381,2019-09-12T00:00:00
1265,001696,宗申动力,交运设备,25,28621.49,179456.7423,29,5701.49,22920,39.63945296,2019-09-12T00:00:00
1266,000990,诚志股份,化工行业,21.69,27178.65,463939.5555,12,0.91,27177.74,19.53781511,2019-09-12T00:00:00
1267,000995,*ST皇台,酿酒行业,19.88,3526,26339.22,2,3526,0,34.11131043,2019-09-12T00:00:00
1268,000988,华工科技,电子元件,0,0.32,6.8672,4,0.32,0,56.14671064,2019-09-12T00:00:00
1269,000989,九芝堂,医药制造,37.26,32395.35,291882.1035,54,32395.35,0,-30.83398603,2019-09-12T00:00:00
1270,000987,越秀金控,多元金融,1.37,3777.15,37053.8415,10,77.15,3700,49.21837246,2019-09-12T00:00:00
1271,000985,大庆华科,石油行业,0,0.58,8.7348,2,0.58,0,10.65393089,2019-09-12T00:00:00
1272,000983,西山煤电,煤炭采选,0,7.08,43.7544,30,7.08,0,4.34782732,2019-09-12T00:00:00
1273,000982,*ST中绒,纺织服装,26.68,48149.6,78965.344,5,48149.6,0,12.32876711,2019-09-12T00:00:00
1274,000980,众泰汽车,汽车行业,44.13,89484.25,348988.575,19,24699.34,64784.91,-24.27184464,2019-09-12T00:00:00
1275,000981,ST银亿,汽车行业,72.94,293790.34,452437.1236,80,151175,142615.34,-72.64653681,2019-09-12T00:00:00
1276,000976,华铁股份,交运设备,44.66,71259.23,393350.9496,26,71259.23,0,22.12389385,2019-09-12T00:00:00
1277,000975,银泰资源,有色金属,30.29,60071.16,955131.444,23,42182.2,17888.96,109.08150015,2019-09-12T00:00:00
1278,000977,浪潮信息,电子信息,2.17,2800.94,74533.0134,6,2800.94,0,1.18029649,2019-09-12T00:00:00
1279,000978,桂林旅游,旅游酒店,16.01,5763.44,32217.6296,9,5763.44,0,-4.83882804,2019-09-12T00:00:00
1280,000970,中科三环,电子元件,0,0.42,4.4268,6,0.42,0,32.7626017,2019-09-12T00:00:00
1281,000973,佛塑科技,塑胶制品,0,0.15,0.6255,1,0.15,0,17.13483147,2019-09-12T00:00:00
1282,000972,ST中基,食品饮料,7.73,5962.19,16157.5349,1,5962.19,0,-6.2283729,2019-09-12T00:00:00
1283,000971,*ST高升,电子信息,31.06,32896.88,71386.2296,13,9000.6,23896.28,-51.67037851,2019-09-12T00:00:00
1284,000969,安泰科技,金属制品,0,2.19,16.8411,7,2.19,0,50.78431372,2019-09-12T00:00:00
1285,000968,蓝焰控股,石油行业,13.86,13411.51,151281.8328,8,4426,8985.51,-10.97079718,2019-09-12T00:00:00
1286,000960,锡业股份,有色金属,22.49,37536.43,418906.5588,24,37536.43,0,15.28925621,2019-09-12T00:00:00
1287,000967,盈峰环境,金属制品,48.06,152020.33,1056541.2935,23,40360.57,111659.76,11.7005203,2019-09-12T00:00:00
1288,000961,中南建设,房地产,35.64,132437.06,1085983.892,42,132437.06,0,33.64286173,2019-09-12T00:00:00
1289,000963,华东医药,医药制造,14.17,24796.59,710918.2353,12,24796.59,0,-20.50349578,2019-09-12T00:00:00
1290,000962,东方钽业,有色金属,4.54,2000,15280,1,2000,0,27.33333335,2019-09-12T00:00:00
1291,000952,广济药业,医药制造,2.98,749.87,7296.2351,1,749.87,0,-6.0810811,2019-09-12T00:00:00
1292,000959,首钢股份,钢铁行业,39.68,209906.17,738869.7184,5,185006.17,24900,-13.93643034,2019-09-12T00:00:00
1293,000958,东方能源,电力行业,0.01,11.7,77.688,65,11.7,0,98.17295061,2019-09-12T00:00:00
1294,000953,*ST河化,化肥行业,29.59,8700,33756,2,8700,0,-4.66830381,2019-09-12T00:00:00
1295,000955,欣龙控股,化纤行业,17.77,9569,41146.7,10,9569,0,-8.89830499,2019-09-12T00:00:00
1296,000939,*ST凯迪,电力行业,32.24,126674,133007.7,18,55694,70980,-19.23076502,2019-09-12T00:00:00
1297,603416,信捷电气,仪器仪表,3.55,498.31,14256.6491,8,1.51,496.8,30.22820184,2019-09-12T00:00:00
1298,603456,九洲药业,医药制造,34.18,27546.28,338543.7812,14,27546.28,0,93.45364201,2019-09-12T00:00:00
1299,603488,展鹏科技,机械行业,9.19,1921,16559.02,3,0,1921,7.67966245,2019-09-12T00:00:00
1300,603399,吉翔股份,有色金属,29.37,16058.61,182746.9818,9,16058.61,0,-12.02994538,2019-09-12T00:00:00
1301,603444,吉比特,软件服务,2.77,199.03,53055.4271,12,1.33,197.7,121.11115423,2019-09-12T00:00:00
1302,603429,集友股份,造纸印刷,23.14,6157.17,224736.705,8,2064.4,4092.77,63.79437806,2019-09-12T00:00:00
1303,603388,元成股份,园林工程,33.69,9732.41,73479.6955,12,0,9732.41,-7.33009925,2019-09-12T00:00:00
1304,603396,金辰股份,专用设备,10.27,1086.4,22760.08,2,0,1086.4,7.82604071,2019-09-12T00:00:00
1305,603389,亚振家居,木业家具,0,0.31,2.2382,3,0.31,0,-44.38939335,2019-09-12T00:00:00
1306,603393,新天然气,公用事业,29.04,6505.4,153852.71,22,6505.4,0,-8.50372608,2019-09-12T00:00:00
1307,603398,邦宝益智,工艺商品,34.76,10302.74,99318.4136,11,10302.74,0,5.2592502,2019-09-12T00:00:00
1308,603380,易德龙,电子元件,18.75,3000.03,48750.4875,6,0.03,3000,5.08917958,2019-09-12T00:00:00
1309,603386,广东骏亚,电子元件,0,0.02,0.375,1,0.02,0,-19.46153548,2019-09-12T00:00:00
1310,603379,三美股份,化工行业,1.29,563.3,22695.357,3,0,563.3,24.23681776,2019-09-12T00:00:00
1311,603385,惠达卫浴,装修装饰,0.02,5.61,54.4731,46,5.61,0,9.12920149,2019-09-12T00:00:00
1312,603387,基蛋生物,医疗行业,5.79,1507.64,38052.8336,11,1.52,1506.12,-15.58160655,2019-09-12T00:00:00
