,f1,收盘价,今日涨幅,价格变动,成交量,成交额,f7,换手,f9,量比,f11,代号,f13,名字,今日最高价,今日最低价,今日开盘价,昨天收盘价,总市值,流通市值,f22,市净率,f24,f25,主力净流入,市盈率,f128,f140,f141,f136,f152,股息率
3021,2.0,84.5,-3.51,-3.07,36155.0,306853312.0,5.81,6.16,140.43,0.91,0.12,603383.SH,1.0,顶点软件,87.59,82.5,87.59,87.57,10155652780.0,4960756710.0,0.01,10.01,-4.37,189.19,-33127848.0,84.88,0.0,0.0,0.0,0.0,2.0,0.0
3022,2.0,39.35,-3.51,-1.43,47527.0,187809998.0,4.63,4.88,50.39,0.99,0.0,300590.SZ,0.0,移为通信,40.79,38.9,40.45,40.78,6354631500.0,3834657500.0,-0.1,7.13,12.69,60.42,-22498376.0,45.73,0.0,0.0,0.0,0.0,2.0,0.0
3023,2.0,2.75,-3.51,-0.1,136028.0,37778632.0,3.86,1.64,-13.72,1.33,-0.36,600744.SH,1.0,华银电力,2.84,2.73,2.84,2.85,4898091754.0,2275994606.0,-0.36,1.71,-14.86,5.36,-2071645.0,-48.43,0.0,0.0,0.0,0.0,2.0,0.0
3024,2.0,5.5,-3.51,-0.2,22030.0,12285443.0,4.04,0.88,-66.33,1.23,0.0,600241.SH,1.0,时代万恒,5.71,5.48,5.7,5.7,1618661633.0,1383618896.0,-0.18,1.3,-10.28,-4.18,-535136.0,-10.7,0.0,0.0,0.0,0.0,2.0,0.0
3025,2.0,9.35,-3.51,-0.34,29370.0,27619315.0,4.13,1.69,35.54,0.87,0.0,002723.SZ,0.0,金莱特,9.65,9.25,9.65,9.69,1782671000.0,1623207451.0,0.11,2.93,-16.59,3.66,359681.0,-32.3,0.0,0.0,0.0,0.0,2.0,0.0
3026,2.0,6.6,-3.51,-0.24,92911.0,61413981.0,5.7,1.31,12.31,1.14,0.46,000950.SZ,0.0,重药控股,6.84,6.45,6.8,6.84,11406018994.0,4692742197.0,0.92,1.45,18.49,31.47,-1201472.0,13.51,0.0,0.0,0.0,0.0,2.0,0.0
3027,2.0,2.2,-3.51,-0.08,111709.0,24704515.0,4.82,1.6,-11.78,1.31,0.46,000806.SZ,0.0,ST银河,2.28,2.17,2.28,2.28,2419805876.0,1536583127.0,0.46,1.88,-10.93,-43.3,-3251081.0,-3.24,0.0,0.0,0.0,0.0,2.0,0.0
3028,2.0,18.97,-3.51,-0.69,7511.0,14351780.0,4.22,2.35,23.48,1.05,0.53,603578.SH,1.0,三星新材,19.64,18.81,19.64,19.66,1698763500.0,605143000.0,0.32,3.02,-4.77,2.1,-1528584.0,28.11,0.0,0.0,0.0,0.0,2.0,0.0
3029,2.0,5.77,-3.51,-0.21,247874.0,143196048.0,5.02,4.0,101.07,0.76,0.17,300299.SZ,0.0,富春股份,5.93,5.63,5.93,5.98,4101321337.0,3579189889.0,0.17,3.28,-14.64,19.71,-17520761.0,71.7,0.0,0.0,0.0,0.0,2.0,0.0
3030,2.0,11.54,-3.51,-0.42,147527.0,172017059.0,4.43,1.83,19.95,0.88,-0.26,300068.SZ,0.0,南都电源,11.98,11.45,11.98,11.96,10048277919.0,9304768251.0,-0.17,1.58,-2.53,-18.85,-21717318.0,52.15,0.0,0.0,0.0,0.0,2.0,0.0
3031,2.0,23.08,-3.51,-0.84,27327.0,63892823.0,3.89,1.17,30.45,0.77,-0.22,000915.SZ,0.0,山大华特,23.94,23.01,23.94,23.92,5408370674.0,5387621108.0,0.09,3.35,13.14,59.17,-10607370.0,39.48,0.0,0.0,0.0,0.0,2.0,0.0
3032,2.0,9.89,-3.51,-0.36,433555.0,432753840.0,3.02,2.66,37.92,1.02,-0.1,600728.SH,1.0,佳都科技,10.15,9.84,10.14,10.25,16197272049.0,16116881184.0,0.0,3.84,-3.89,44.8,-40827156.0,39.8,0.0,0.0,0.0,0.0,2.0,0.0
3033,2.0,8.24,-3.51,-0.3,261266.0,220033833.0,6.44,5.89,51.52,0.93,-0.12,002166.SZ,0.0,莱茵生物,8.71,8.16,8.55,8.54,4657369458.0,3655136972.0,-0.12,2.91,-2.25,48.74,-18895991.0,85.31,0.0,0.0,0.0,0.0,2.0,0.0
3034,2.0,4.12,-3.51,-0.15,49706.0,20665973.0,5.85,1.64,267.89,0.8,0.24,000835.SZ,0.0,长城动漫,4.3,4.05,4.28,4.27,1346252741.0,1247927400.0,0.0,58.9,-18.09,-0.96,-1490351.0,-2.98,0.0,0.0,0.0,0.0,2.0,0.0
3035,2.0,4.94,-3.52,-0.18,75583.0,37706899.0,4.69,1.11,-14.05,1.47,0.2,002264.SZ,0.0,新 华 都,5.13,4.89,5.12,5.12,3404309017.0,3356275337.0,0.2,2.19,-14.24,-13.79,-10905981.0,-30.66,0.0,0.0,0.0,0.0,2.0,0.0
3036,2.0,7.68,-3.52,-0.28,539821.0,419033776.0,5.28,4.09,36.59,0.91,-0.26,300098.SZ,0.0,高新兴,8.03,7.61,8.02,7.96,13546463862.0,10136820419.0,0.0,2.33,-4.12,13.95,-80884325.0,28.57,0.0,0.0,0.0,0.0,2.0,0.0
3037,2.0,12.89,-3.52,-0.47,36319.0,47242630.0,4.64,0.68,48.23,1.2,0.0,603698.SH,1.0,航天工程,13.4,12.78,13.37,13.36,6908911100.0,6908911100.0,0.08,2.53,-0.08,16.97,-5107376.0,43.63,0.0,0.0,0.0,0.0,2.0,0.0
3038,2.0,6.58,-3.52,-0.24,16752.0,11087294.0,3.96,0.41,98.74,1.24,0.3,603015.SH,1.0,弘讯科技,6.8,6.53,6.78,6.82,2678639040.0,2659761020.0,0.3,2.25,-9.49,12.48,-944138.0,110.2,0.0,0.0,0.0,0.0,2.0,0.0
3039,2.0,3.29,-3.52,-0.12,242947.0,80197219.0,4.99,1.69,17.27,1.32,0.92,300237.SZ,0.0,美晨生态,3.4,3.23,3.39,3.41,4780608558.0,4737100746.0,0.61,1.32,-16.07,-9.37,-7504869.0,23.8,0.0,0.0,0.0,0.0,2.0,0.0
3040,2.0,9.32,-3.52,-0.34,146267.0,137907594.0,4.45,3.45,22.32,0.86,0.0,002649.SZ,0.0,博彦科技,9.68,9.25,9.67,9.66,4889857296.0,3949094110.0,0.0,1.97,0.54,28.73,-12858464.0,19.27,0.0,0.0,0.0,0.0,2.0,0.0
3041,2.0,9.59,-3.52,-0.35,129403.0,124824337.0,3.92,1.61,338.31,0.95,-0.21,600458.SH,1.0,时代新材,9.93,9.54,9.89,9.94,7698834278.0,7698834278.0,0.0,1.65,-2.84,42.28,-7336468.0,-15.61,0.0,0.0,0.0,0.0,2.0,0.0
3042,2.0,9.31,-3.52,-0.34,272938.0,258392419.0,5.08,0.92,41.66,0.96,-0.21,600100.SH,1.0,同方股份,9.72,9.23,9.56,9.65,27593899234.0,27593899234.0,-0.11,1.69,-2.0,-4.32,-24107274.0,-8.59,0.0,0.0,0.0,0.0,2.0,0.0
3043,2.0,5.75,-3.52,-0.21,236965.0,137423853.0,4.19,1.46,157.99,0.67,0.0,000158.SZ,0.0,常山北明,5.95,5.7,5.92,5.96,9504031026.0,9339325835.0,0.17,1.59,0.7,10.15,-26938224.0,51.08,0.0,0.0,0.0,0.0,2.0,0.0
3044,2.0,4.38,-3.52,-0.16,92606.0,40952437.0,3.3,0.56,39.48,1.2,0.23,600515.SH,1.0,海航基础,4.51,4.36,4.51,4.54,17115254975.0,7263333703.0,0.0,0.55,-14.45,-7.01,-4626957.0,13.53,0.0,0.0,0.0,0.0,2.0,0.0
3045,2.0,13.14,-3.52,-0.48,29376.0,38954043.0,4.33,2.5,19.91,0.81,0.0,300385.SZ,0.0,雪浪环境,13.64,13.05,13.51,13.62,2735960973.0,1543981470.0,0.08,2.3,-10.06,49.66,-5278243.0,36.58,0.0,0.0,0.0,0.0,2.0,0.0
3046,2.0,4.38,-3.52,-0.16,77184.0,33986367.0,4.85,0.99,26.85,0.93,-0.23,002546.SZ,0.0,新联电子,4.55,4.33,4.54,4.54,3653135040.0,3424738188.0,0.0,1.27,-6.41,20.0,-4045388.0,22.95,0.0,0.0,0.0,0.0,2.0,0.0
3047,2.0,6.84,-3.53,-0.25,107169.0,74133640.0,3.67,1.51,7.39,1.06,-0.15,600626.SH,1.0,申达股份,7.09,6.83,7.07,7.09,5829672601.0,4858060861.0,0.0,1.6,-2.98,39.88,-5554447.0,13.26,0.0,0.0,0.0,0.0,2.0,0.0
3048,2.0,18.33,-3.53,-0.67,58943.0,108827013.0,4.95,1.79,34.9,0.54,0.49,300406.SZ,0.0,九强生物,19.02,18.08,19.02,19.0,9197772995.0,6047734102.0,0.05,5.21,21.79,89.36,-8139455.0,28.93,0.0,0.0,0.0,0.0,2.0,0.0
3049,2.0,3.83,-3.53,-0.14,183859.0,70822257.0,3.78,1.36,-42.08,0.86,0.0,002312.SZ,0.0,三泰控股,3.96,3.81,3.95,3.97,5278091337.0,5165262617.0,-0.26,1.68,4.36,22.36,-8386703.0,-34.57,0.0,0.0,0.0,0.0,2.0,0.0
3050,2.0,6.56,-3.53,-0.24,163579.0,108032100.0,3.97,2.28,11.16,0.92,0.0,002215.SZ,0.0,诺 普 信,6.78,6.51,6.76,6.8,5996341079.0,4711110891.0,0.0,2.61,-10.01,-2.96,-14311074.0,19.15,0.0,0.0,0.0,0.0,2.0,0.0
3051,2.0,2.73,-3.53,-0.1,361856.0,99504605.0,4.59,2.35,4.98,1.79,0.0,600512.SH,1.0,腾达建设,2.83,2.7,2.82,2.83,4365004731.0,4197100403.0,-0.36,0.94,-5.86,28.17,-19307476.0,9.42,0.0,0.0,0.0,0.0,2.0,0.0
3052,2.0,10.1,-3.53,-0.37,262717.0,269828000.0,5.64,3.26,13.72,1.05,-0.1,300038.SZ,0.0,数知科技,10.64,10.05,10.56,10.47,11835453942.0,8137789736.0,0.2,1.1,1.41,9.07,-35253463.0,16.81,0.0,0.0,0.0,0.0,2.0,0.0
3053,2.0,9.28,-3.53,-0.34,36175.0,33905716.0,4.57,2.58,83.38,0.74,-0.43,300670.SZ,0.0,大烨智能,9.66,9.22,9.66,9.62,2706048000.0,1302912000.0,-0.22,4.48,-11.53,-15.1,-2654242.0,70.46,0.0,0.0,0.0,0.0,2.0,0.0
3054,2.0,7.64,-3.54,-0.28,4865.0,3775807.0,4.17,0.34,-95.0,1.1,-0.13,600385.SH,1.0,*ST金泰,7.92,7.59,7.92,7.92,1131538611.0,1090791939.0,-0.52,20.87,-4.26,-20.58,-474338.0,-104.59,0.0,0.0,0.0,0.0,2.0,0.0
3055,2.0,16.64,-3.54,-0.61,86550.0,147162319.0,4.35,9.69,45.59,1.1,-0.42,603336.SH,1.0,宏辉果蔬,17.38,16.63,17.25,17.25,3750015360.0,1485693481.0,-0.06,4.49,-12.19,40.19,-18798987.0,52.25,0.0,0.0,0.0,0.0,2.0,0.0
3056,2.0,8.18,-3.54,-0.3,260108.0,214376404.0,4.13,4.5,54.62,0.73,-0.12,300123.SZ,0.0,亚光科技,8.47,8.12,8.47,8.48,8242420132.0,4729752933.0,0.0,1.72,0.37,61.98,-30640296.0,45.13,0.0,0.0,0.0,0.0,2.0,0.0
3057,2.0,9.54,-3.54,-0.35,21192.0,20447633.0,3.54,0.34,10.76,1.33,0.0,002543.SZ,0.0,万和电气,9.88,9.53,9.87,9.89,7093944000.0,6018207857.0,-0.21,2.11,-4.79,-0.1,-659598.0,13.08,0.0,0.0,0.0,0.0,2.0,0.0
3058,2.0,3.27,-3.54,-0.12,201506.0,66224943.0,4.42,1.05,17.88,1.25,-0.3,600063.SH,1.0,皖维高新,3.38,3.23,3.38,3.39,6297675643.0,6297675643.0,-0.3,1.28,12.76,41.56,-6054301.0,28.86,0.0,0.0,0.0,0.0,2.0,0.0
3059,2.0,10.9,-3.54,-0.4,94290.0,103313665.0,3.72,1.73,20.9,0.67,0.09,002117.SZ,0.0,东港股份,11.22,10.8,11.18,11.3,5947763989.0,5945853513.0,0.0,3.93,-1.89,21.52,-13800275.0,22.29,0.0,0.0,0.0,0.0,2.0,0.0
3060,2.0,3.27,-3.54,-0.12,92017.0,30458572.0,4.13,0.96,41.51,0.97,-0.3,000545.SZ,0.0,金浦钛业,3.39,3.25,3.39,3.39,3226944224.0,3137248124.0,0.0,1.54,-17.63,4.47,-2509126.0,40.82,0.0,0.0,0.0,0.0,2.0,0.0
3061,2.0,9.53,-3.54,-0.35,85852.0,82588413.0,3.85,1.16,10.07,1.2,0.11,600761.SH,1.0,安徽合力,9.86,9.48,9.84,9.88,7053923043.0,7053923043.0,0.11,1.51,-2.56,13.45,-7502551.0,12.14,0.0,0.0,0.0,0.0,2.0,0.0
3062,2.0,32.93,-3.54,-1.21,33089.0,110333893.0,4.31,1.43,23.28,0.96,-0.06,000710.SZ,0.0,贝瑞基因,34.22,32.75,34.22,34.14,11677171134.0,7598358725.0,0.0,5.37,-6.61,3.23,-16371617.0,31.3,0.0,0.0,0.0,0.0,2.0,0.0
3063,2.0,7.89,-3.55,-0.29,43889.0,34843964.0,4.65,2.97,1663.2,0.85,0.0,300411.SZ,0.0,金盾股份,8.19,7.81,8.18,8.18,3600602202.0,1167107018.0,0.0,2.2,-9.62,3.82,-4889663.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.0
3064,2.0,2.72,-3.55,-0.1,124593.0,34264449.0,4.26,2.66,-6.52,0.77,0.0,002076.SZ,0.0,雪 莱 特,2.82,2.7,2.8,2.82,2115894925.0,1271866699.0,-0.37,6.42,-16.05,-13.38,-3978215.0,-2.16,0.0,0.0,0.0,0.0,2.0,0.0
3065,2.0,14.41,-3.55,-0.53,212240.0,308582464.0,4.69,4.68,-51.71,0.8,-0.21,600677.SH,1.0,航天通信,14.92,14.22,14.89,14.94,7519018397.0,6539613480.0,0.0,2.32,-16.32,54.12,-61308837.0,141.03,0.0,0.0,0.0,0.0,2.0,0.0
3066,2.0,10.6,-3.55,-0.39,56010.0,59652079.0,4.73,5.81,436.44,0.55,-0.09,300555.SZ,0.0,路通视信,10.93,10.41,10.93,10.99,2120000000.0,1021341588.0,0.09,3.33,-6.61,31.84,-3286501.0,1079.54,0.0,0.0,0.0,0.0,2.0,0.0
3067,2.0,69.83,-3.55,-2.57,36605.0,256400363.0,4.41,9.17,52.51,0.76,0.16,300638.SZ,0.0,广和通,72.19,69.0,71.62,72.4,8462599938.0,2786217000.0,-0.03,16.69,33.47,155.41,-46928069.0,58.28,0.0,0.0,0.0,0.0,2.0,0.0
3068,2.0,5.43,-3.55,-0.2,61948.0,34075258.0,4.8,1.12,-116.34,0.67,-0.18,002703.SZ,0.0,浙江世宝,5.68,5.41,5.6,5.63,4287770379.0,3003148119.0,-0.18,2.94,-17.73,29.59,-4070193.0,-810.09,0.0,0.0,0.0,0.0,2.0,0.0
3069,2.0,11.67,-3.55,-0.43,90450.0,106460695.0,3.06,2.33,25.02,0.66,-0.26,002090.SZ,0.0,金智科技,12.01,11.64,12.01,12.1,4717771803.0,4536714659.0,-0.09,3.64,0.6,18.48,-17180344.0,37.01,0.0,0.0,0.0,0.0,2.0,0.0
3070,2.0,8.41,-3.56,-0.31,59635.0,50436809.0,4.24,1.91,26.14,1.16,0.36,002009.SZ,0.0,天奇股份,8.69,8.32,8.62,8.72,3116320740.0,2621220575.0,0.0,1.49,-13.57,12.13,-3143635.0,37.85,0.0,0.0,0.0,0.0,2.0,0.0
3071,2.0,6.78,-3.56,-0.25,93097.0,63754448.0,4.69,2.41,29.93,0.78,0.15,002587.SZ,0.0,奥拓电子,7.04,6.71,7.04,7.03,4204461630.0,2620979083.0,0.0,3.34,13.76,42.44,-8654710.0,25.21,0.0,0.0,0.0,0.0,2.0,0.0
3072,2.0,4.61,-3.56,-0.17,250003.0,116318570.0,3.77,0.58,16.83,1.2,0.0,600497.SH,1.0,驰宏锌锗,4.77,4.59,4.76,4.78,23470854128.0,19868630637.0,-0.22,1.59,-11.0,14.39,-21997738.0,39.88,0.0,0.0,0.0,0.0,2.0,0.0
3073,2.0,12.2,-3.56,-0.45,41868.0,51548405.0,4.03,5.65,43.57,0.98,0.0,002910.SZ,0.0,庄园牧场,12.63,12.12,12.62,12.65,2326303320.0,904238380.0,-0.08,1.96,-9.43,3.65,-4746776.0,36.4,0.0,0.0,0.0,0.0,2.0,0.0
3074,2.0,17.35,-3.56,-0.64,20801.0,36476580.0,3.89,2.97,50.75,0.85,-0.17,603348.SH,1.0,文灿股份,17.96,17.26,17.88,17.99,3817000000.0,1214500000.0,-0.12,1.9,-12.73,-21.81,-2723479.0,37.14,0.0,0.0,0.0,0.0,2.0,0.0
3075,2.0,8.67,-3.56,-0.32,238071.0,207299059.0,5.23,4.49,50.7,0.85,0.0,002115.SZ,0.0,三维通信,8.99,8.52,8.96,8.99,6239167971.0,4599892559.0,0.0,2.68,-4.62,15.29,-36752094.0,30.15,0.0,0.0,0.0,0.0,2.0,0.0
3076,2.0,7.58,-3.56,-0.28,74052.0,56989223.0,3.31,1.51,33.36,1.41,-0.13,002240.SZ,0.0,威华股份,7.84,7.58,7.8,7.86,4057903404.0,3718988855.0,-0.13,1.83,-14.64,3.98,-4628658.0,24.85,0.0,0.0,0.0,0.0,2.0,0.0
3077,2.0,4.87,-3.56,-0.18,272670.0,133379790.0,6.14,3.69,120.64,0.78,0.21,000859.SZ,0.0,国风塑业,5.08,4.77,5.07,5.05,3601120185.0,3600451778.0,0.0,2.3,-5.25,72.08,-20078276.0,47.86,0.0,0.0,0.0,0.0,2.0,0.0
3078,2.0,11.63,-3.57,-0.43,256166.0,299286976.0,4.31,4.77,30.66,0.9,0.09,000823.SZ,0.0,超声电子,11.99,11.47,11.99,12.06,6244914580.0,6244385555.0,0.0,1.86,23.59,51.04,-64395619.0,21.16,0.0,0.0,0.0,0.0,2.0,0.0
3079,2.0,12.98,-3.57,-0.48,51935.0,68076310.0,3.86,4.77,39.91,0.63,-0.15,300371.SZ,0.0,汇中股份,13.38,12.86,13.29,13.46,2178332156.0,1413413552.0,-0.08,3.46,4.51,49.37,-3918974.0,24.72,0.0,0.0,0.0,0.0,2.0,0.0
3080,2.0,7.29,-3.57,-0.27,290293.0,213941939.0,3.97,2.87,19.92,1.01,0.0,603128.SH,1.0,华贸物流,7.54,7.24,7.54,7.56,7377759593.0,7377759593.0,0.0,1.87,-20.59,39.66,-51143446.0,22.59,0.0,0.0,0.0,0.0,2.0,0.0
3081,2.0,16.2,-3.57,-0.6,77509.0,127163976.0,4.29,1.92,4.75,0.78,-0.06,600587.SH,1.0,新华医疗,16.82,16.1,16.82,16.8,6584135074.0,6536160022.0,-0.06,1.66,4.45,24.42,-15732699.0,9.99,0.0,0.0,0.0,0.0,2.0,0.0
3082,2.0,4.05,-3.57,-0.15,104434.0,42561678.0,5.0,1.85,-73.47,0.96,0.0,600237.SH,1.0,铜峰电子,4.2,3.99,4.19,4.2,2285696738.0,2285696738.0,0.0,1.86,-2.64,23.1,-4836709.0,-202.24,0.0,0.0,0.0,0.0,2.0,0.0
3083,2.0,8.1,-3.57,-0.3,28657.0,23466116.0,4.05,1.06,85.57,0.89,-0.37,300293.SZ,0.0,蓝英装备,8.4,8.06,8.38,8.4,2187000000.0,2187000000.0,-0.37,2.8,-8.58,19.47,-3822399.0,126.31,0.0,0.0,0.0,0.0,2.0,0.0
3084,2.0,7.56,-3.57,-0.28,468628.0,357958384.0,3.32,5.0,18.38,0.77,-0.26,002274.SZ,0.0,华昌化工,7.8,7.54,7.8,7.84,7199876724.0,7091273423.0,-0.26,2.62,8.15,130.49,-13877109.0,27.84,0.0,0.0,0.0,0.0,2.0,0.0
3085,2.0,1.35,-3.57,-0.05,179281.0,24775585.0,5.0,1.35,-3.0,0.63,-0.74,002210.SZ,0.0,*ST飞马,1.42,1.35,1.41,1.4,2231388521.0,1788693207.0,-0.74,1.38,-8.78,-63.22,-3820034.0,-0.82,0.0,0.0,0.0,0.0,2.0,0.0
3086,2.0,22.13,-3.57,-0.82,77381.0,174828972.0,5.45,15.48,75.56,0.71,-0.23,603982.SH,1.0,泉峰汽车,23.27,22.02,22.95,22.95,4426000000.0,1106500000.0,-0.18,3.14,-11.55,126.05,-13903206.0,54.11,0.0,0.0,0.0,0.0,2.0,0.0
3087,2.0,60.17,-3.57,-2.23,23403.0,142215581.0,3.78,1.48,8.1,1.03,-0.08,603508.SH,1.0,思维列控,62.4,60.04,61.88,62.4,11717430648.0,9484194743.0,0.0,2.8,-2.5,52.64,-16295144.0,14.44,0.0,0.0,0.0,0.0,2.0,0.0
3088,2.0,5.66,-3.58,-0.21,125296.0,71443187.0,4.43,1.35,231.74,0.98,0.0,000829.SZ,0.0,天音控股,5.87,5.61,5.87,5.87,5871261758.0,5261524363.0,-0.18,2.34,-5.35,0.89,-2300750.0,-26.07,0.0,0.0,0.0,0.0,2.0,0.0
3089,2.0,6.73,-3.58,-0.25,99545.0,67779206.0,4.58,2.68,-37.91,1.29,-0.3,002173.SZ,0.0,创新医疗,6.98,6.66,6.79,6.98,3061183336.0,2496207933.0,-0.15,0.86,-10.74,-7.3,-5635176.0,-30.89,0.0,0.0,0.0,0.0,2.0,0.0
3090,2.0,9.42,-3.58,-0.35,49439.0,47476366.0,3.89,2.88,124.12,0.53,-1.05,002808.SZ,0.0,恒久科技,9.8,9.42,9.8,9.77,2532096000.0,1614328441.0,-0.42,4.46,-2.48,3.4,-5926918.0,79.53,0.0,0.0,0.0,0.0,2.0,0.0
3091,2.0,34.7,-3.58,-1.29,32319.0,112991794.0,4.11,7.38,20.45,0.78,-0.43,603583.SH,1.0,捷昌驱动,35.98,34.5,35.98,35.99,6159310725.0,1519513000.0,-0.12,3.71,-5.68,31.44,-20375756.0,20.6,0.0,0.0,0.0,0.0,2.0,0.0
3092,2.0,26.09,-3.58,-0.97,64613.0,169835448.0,5.4,10.46,197.34,0.78,-0.19,300706.SZ,0.0,阿石创,27.0,25.54,27.0,27.06,3681820800.0,1611802996.0,0.0,8.44,0.12,8.21,-23907704.0,206.13,0.0,0.0,0.0,0.0,2.0,0.0
3093,2.0,7.8,-3.58,-0.29,282759.0,221284858.0,4.2,4.05,33.13,0.74,0.65,002161.SZ,0.0,远 望 谷,8.02,7.68,7.96,8.09,5770107720.0,5448966611.0,0.52,3.91,6.85,43.91,-38561369.0,-203.16,0.0,0.0,0.0,0.0,2.0,0.0
3094,2.0,4.84,-3.59,-0.18,221558.0,108182606.0,4.38,1.11,19.67,1.1,-0.21,600006.SH,1.0,东风汽车,5.02,4.8,5.02,5.02,9680000000.0,9680000000.0,0.0,1.34,-11.84,37.5,-13961472.0,19.03,0.0,0.0,0.0,0.0,2.0,0.0
3095,2.0,7.26,-3.59,-0.27,408868.0,299923744.0,3.59,3.46,13.88,0.65,-0.14,000650.SZ,0.0,仁和药业,7.51,7.24,7.51,7.53,8990348952.0,8569654233.0,-0.14,2.5,-1.89,34.94,-58506952.0,15.35,0.0,0.0,0.0,0.0,2.0,0.0
3096,2.0,6.72,-3.59,-0.25,70767.0,48013571.0,3.73,1.39,15.56,1.2,0.15,002208.SZ,0.0,合肥城建,6.96,6.7,6.96,6.97,3441715200.0,3432901994.0,-0.3,1.77,-17.55,9.98,-5650307.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0
3097,2.0,48.09,-3.59,-1.79,31524.0,154215194.0,4.13,6.11,165.4,0.65,0.0,688002.SH,1.0,睿创微纳,50.07,48.01,49.52,49.88,21400050000.0,2479929502.0,0.0,9.71,140.45,140.45,-11203267.0,135.48,0.0,0.0,0.0,0.0,2.0,0.0
3098,2.0,5.64,-3.59,-0.21,59207.0,33581378.0,4.79,0.95,33.1,0.77,-0.18,002549.SZ,0.0,凯美特气,5.83,5.55,5.8,5.85,3517668000.0,3498124977.0,-0.18,3.77,-6.62,6.21,-5137181.0,33.95,0.0,0.0,0.0,0.0,2.0,0.0
3099,2.0,9.4,-3.59,-0.35,105464.0,99955059.0,3.79,0.87,12.58,1.02,0.11,000887.SZ,0.0,中鼎股份,9.71,9.34,9.71,9.75,11475708893.0,11450141617.0,0.0,1.36,-3.89,-5.24,-21555612.0,13.17,0.0,0.0,0.0,0.0,2.0,0.0
3100,2.0,12.34,-3.59,-0.46,306971.0,383850768.0,4.92,1.89,42.65,0.58,0.16,002670.SZ,0.0,国盛金控,12.85,12.22,12.64,12.8,23878944618.0,20026658436.0,0.0,2.03,4.58,22.42,-61242619.0,-266.06,0.0,0.0,0.0,0.0,2.0,0.0
3101,2.0,14.75,-3.59,-0.55,345933.0,513230416.0,3.92,1.89,23.47,0.77,0.0,000050.SZ,0.0,深天马Ａ,15.19,14.59,15.19,15.3,30209815002.0,26975649733.0,0.0,1.14,7.82,51.44,-102369103.0,38.37,0.0,0.0,0.0,0.0,2.0,0.0
3102,2.0,15.01,-3.6,-0.56,153275.0,232414484.0,3.98,3.33,121.88,0.61,-0.07,300328.SZ,0.0,宜安科技,15.52,14.9,15.52,15.57,6908838824.0,6908838824.0,0.0,5.57,45.02,146.47,-20050071.0,117.82,0.0,0.0,0.0,0.0,2.0,0.0
3103,2.0,18.76,-3.6,-0.7,48894.0,93074780.0,4.47,1.27,69.53,0.78,0.05,600645.SH,1.0,中源协和,19.58,18.71,19.37,19.46,8779246456.0,7199611290.0,-0.11,2.65,3.65,15.52,-12181150.0,-46.49,0.0,0.0,0.0,0.0,2.0,0.0
3104,2.0,13.4,-3.6,-0.5,161941.0,219071553.0,4.17,1.35,34.27,0.8,-0.07,300316.SZ,0.0,晶盛机电,13.88,13.3,13.85,13.9,17212157478.0,16132777776.0,0.0,4.14,3.24,35.08,-41668702.0,31.4,0.0,0.0,0.0,0.0,2.0,0.0
3105,2.0,2.68,-3.6,-0.1,72840.0,19701282.0,4.32,1.06,-60.03,0.86,0.0,000533.SZ,0.0,顺钠股份,2.78,2.66,2.77,2.78,1851386880.0,1835538432.0,0.0,3.13,-8.53,5.93,-776657.0,-1.86,0.0,0.0,0.0,0.0,2.0,0.0
3106,2.0,12.86,-3.6,-0.48,27288.0,35254543.0,4.5,2.28,32.82,1.1,-0.23,002838.SZ,0.0,道恩股份,13.27,12.67,13.27,13.34,5185152000.0,1536973342.0,-0.23,5.19,11.92,18.09,-7102375.0,35.64,0.0,0.0,0.0,0.0,2.0,0.0
3107,2.0,13.12,-3.6,-0.49,153146.0,204527790.0,4.04,0.37,16.44,0.74,0.15,600061.SH,1.0,国投资本,13.64,13.09,13.55,13.61,55459942018.0,54760674869.0,-0.15,1.46,-9.08,47.25,-25377122.0,21.88,0.0,0.0,0.0,0.0,2.0,0.0
3108,2.0,5.35,-3.6,-0.2,52654.0,28578916.0,6.49,0.86,34.86,1.4,-0.19,603126.SH,1.0,中材节能,5.68,5.32,5.56,5.55,3266175000.0,3266175000.0,0.0,1.95,-6.96,5.31,-2370130.0,25.94,0.0,0.0,0.0,0.0,2.0,0.0
3109,2.0,5.35,-3.6,-0.2,285205.0,154473528.0,3.78,2.69,42.9,0.9,-0.19,000040.SZ,0.0,东旭蓝天,5.54,5.33,5.54,5.55,7954775205.0,5672822585.0,-0.19,0.55,-22.01,-25.28,-22658862.0,-74.37,0.0,0.0,0.0,0.0,2.0,0.0
3110,2.0,16.84,-3.61,-0.63,322626.0,549534720.0,3.61,1.17,103.94,1.1,-0.36,000768.SZ,0.0,中航飞机,17.43,16.8,17.43,17.47,46623982996.0,46623696295.0,-0.18,2.88,6.58,28.16,-61366875.0,75.22,0.0,0.0,0.0,0.0,2.0,0.0
3111,2.0,4.81,-3.61,-0.18,198546.0,96809208.0,3.61,3.09,29.22,0.75,-0.21,600127.SH,1.0,金健米业,4.98,4.8,4.97,4.99,3086977279.0,3086977279.0,0.0,4.07,-10.93,68.77,-8098005.0,-570.38,0.0,0.0,0.0,0.0,2.0,0.0
